Ensembl ID	Entrez ID	TF family	Protein have DBD
ENSDARG00000005010	101886989	zf-C2H2	ENSDARP00000116779;
ENSDARG00000094234	\N	zf-C2H2	ENSDARP00000116914;
ENSDARG00000094008	\N	zf-C2H2	ENSDARP00000116951;ENSDARP00000123508;
ENSDARG00000093713	557877	zf-C2H2	ENSDARP00000116969;ENSDARP00000125507;
ENSDARG00000092917	100005958	zf-C2H2	ENSDARP00000116979;
ENSDARG00000092435	\N	zf-C2H2	ENSDARP00000117016;
ENSDARG00000094565	\N	zf-C2H2	ENSDARP00000117038;
ENSDARG00000093643	100534762	zf-C2H2	ENSDARP00000117193;
ENSDARG00000035150	555524	zf-C2H2	ENSDARP00000117215;ENSDARP00000050913;
ENSDARG00000094795	\N	zf-C2H2	ENSDARP00000117246;
ENSDARG00000094926	100141329	zf-C2H2	ENSDARP00000117297;ENSDARP00000129751;ENSDARP00000129069;
ENSDARG00000094141	\N	zf-C2H2	ENSDARP00000117316;
ENSDARG00000094684	\N	zf-C2H2	ENSDARP00000117357;
ENSDARG00000074624	563253	zf-C2H2	ENSDARP00000117362;ENSDARP00000101573;
ENSDARG00000092583	\N	zf-C2H2	ENSDARP00000117375;ENSDARP00000119787;
ENSDARG00000095658	\N	zf-C2H2	ENSDARP00000117396;
ENSDARG00000044844	327554	zf-C2H2	ENSDARP00000117468;ENSDARP00000065913;
ENSDARG00000095126	563694	zf-C2H2	ENSDARP00000117484;ENSDARP00000125206;
ENSDARG00000092910	\N	zf-C2H2	ENSDARP00000117490;ENSDARP00000125194;
ENSDARG00000094269	100333893	zf-C2H2	ENSDARP00000117576;ENSDARP00000125144;ENSDARP00000125539;
ENSDARG00000093865	\N	zf-C2H2	ENSDARP00000117629;
ENSDARG00000094917	100001242	zf-C2H2	ENSDARP00000117630;
ENSDARG00000093566	100149669	zf-C2H2	ENSDARP00000117774;
ENSDARG00000093617	\N	zf-C2H2	ENSDARP00000117844;
ENSDARG00000095289	\N	zf-C2H2	ENSDARP00000117909;
ENSDARG00000092620	100535988	zf-C2H2	ENSDARP00000117910;ENSDARP00000119799;
ENSDARG00000093236	\N	zf-C2H2	ENSDARP00000117934;
ENSDARG00000092475	\N	zf-C2H2	ENSDARP00000117957;ENSDARP00000125490;
ENSDARG00000043805	541480	zf-C2H2	ENSDARP00000117962;ENSDARP00000064324;
ENSDARG00000063153	566491	zf-C2H2	ENSDARP00000118033;ENSDARP00000086473;
ENSDARG00000093802	\N	zf-C2H2	ENSDARP00000118128;
ENSDARG00000092152	\N	zf-C2H2	ENSDARP00000118172;ENSDARP00000116273;
ENSDARG00000094066	\N	zf-C2H2	ENSDARP00000118175;
ENSDARG00000091920	\N	zf-C2H2	ENSDARP00000118217;
ENSDARG00000093307	\N	zf-C2H2	ENSDARP00000118367;ENSDARP00000128054;
ENSDARG00000095414	\N	zf-C2H2	ENSDARP00000118410;
ENSDARG00000091884	\N	zf-C2H2	ENSDARP00000118412;ENSDARP00000112200;
ENSDARG00000032197	100126139	zf-C2H2	ENSDARP00000118429;
ENSDARG00000095501	\N	zf-C2H2	ENSDARP00000118441;
ENSDARG00000094412	\N	zf-C2H2	ENSDARP00000118466;
ENSDARG00000093949	\N	zf-C2H2	ENSDARP00000118520;
ENSDARG00000095135	\N	zf-C2H2	ENSDARP00000118547;
ENSDARG00000094818	100148466	zf-C2H2	ENSDARP00000118580;
ENSDARG00000094179	100149334	zf-C2H2	ENSDARP00000118582;ENSDARP00000122876;
ENSDARG00000035221	553601	zf-C2H2	ENSDARP00000118593;ENSDARP00000051024;
ENSDARG00000092757	\N	zf-C2H2	ENSDARP00000118601;ENSDARP00000120428;
ENSDARG00000069726	571000	zf-C2H2	ENSDARP00000118619;
ENSDARG00000094358	\N	zf-C2H2	ENSDARP00000118639;
ENSDARG00000092942	101885897	zf-C2H2	ENSDARP00000118663;
ENSDARG00000093875	\N	zf-C2H2	ENSDARP00000118684;
ENSDARG00000093870	\N	zf-C2H2	ENSDARP00000118748;
ENSDARG00000095742	\N	zf-C2H2	ENSDARP00000118749;
ENSDARG00000095121	\N	zf-C2H2	ENSDARP00000118760;
ENSDARG00000094042	\N	zf-C2H2	ENSDARP00000118819;
ENSDARG00000092864	\N	zf-C2H2	ENSDARP00000118981;
ENSDARG00000075084	557346	zf-C2H2	ENSDARP00000119002;ENSDARP00000107496;
ENSDARG00000094768	\N	zf-C2H2	ENSDARP00000119004;
ENSDARG00000094242	\N	zf-C2H2	ENSDARP00000119036;
ENSDARG00000073925	100034622	zf-C2H2	ENSDARP00000119158;ENSDARP00000097287;
ENSDARG00000092215	101886386	zf-C2H2	ENSDARP00000119172;
ENSDARG00000091994	100004513	zf-C2H2	ENSDARP00000119195;ENSDARP00000119312;
ENSDARG00000094054	\N	zf-C2H2	ENSDARP00000119242;
ENSDARG00000093225	\N	zf-C2H2	ENSDARP00000119249;
ENSDARG00000092268	\N	zf-C2H2	ENSDARP00000119292;
ENSDARG00000013794	559076	zf-C2H2	ENSDARP00000119308;
ENSDARG00000092164	\N	zf-C2H2	ENSDARP00000119327;
ENSDARG00000069342	768186	zf-C2H2	ENSDARP00000119414;ENSDARP00000109490;
ENSDARG00000074125	559851	zf-C2H2	ENSDARP00000119423;ENSDARP00000101369;ENSDARP00000097318;
ENSDARG00000078161	100150534	zf-C2H2	ENSDARP00000119461;ENSDARP00000105656;
ENSDARG00000095635	555591	zf-C2H2	ENSDARP00000119486;
ENSDARG00000094525	\N	zf-C2H2	ENSDARP00000119508;
ENSDARG00000095023	\N	zf-C2H2	ENSDARP00000119575;
ENSDARG00000092688	\N	zf-C2H2	ENSDARP00000119628;
ENSDARG00000093361	\N	zf-C2H2	ENSDARP00000119649;
ENSDARG00000095554	\N	zf-C2H2	ENSDARP00000119656;
ENSDARG00000092754	\N	zf-C2H2	ENSDARP00000119665;ENSDARP00000125432;
ENSDARG00000025226	797423	zf-C2H2	ENSDARP00000119744;ENSDARP00000108840;ENSDARP00000031054;
ENSDARG00000094364	\N	zf-C2H2	ENSDARP00000119781;
ENSDARG00000088903	100006734	zf-C2H2	ENSDARP00000119859;
ENSDARG00000094872	100537971	zf-C2H2	ENSDARP00000119882;
ENSDARG00000094725	793850	zf-C2H2	ENSDARP00000119939;
ENSDARG00000093871	\N	zf-C2H2	ENSDARP00000119980;
ENSDARG00000095220	\N	zf-C2H2	ENSDARP00000120011;
ENSDARG00000095691	\N	zf-C2H2	ENSDARP00000120026;
ENSDARG00000095497	100320240	zf-C2H2	ENSDARP00000120097;
ENSDARG00000094430	\N	zf-C2H2	ENSDARP00000120121;ENSDARP00000125250;
ENSDARG00000095350	\N	zf-C2H2	ENSDARP00000120128;
ENSDARG00000093208	101883754	zf-C2H2	ENSDARP00000120189;
ENSDARG00000092766	566190	zf-C2H2	ENSDARP00000120227;
ENSDARG00000091896	\N	zf-C2H2	ENSDARP00000120293;
ENSDARG00000094101	\N	zf-C2H2	ENSDARP00000120337;ENSDARP00000125598;
ENSDARG00000092114	\N	zf-C2H2	ENSDARP00000120342;ENSDARP00000125178;
ENSDARG00000094736	100038791	zf-C2H2	ENSDARP00000120381;ENSDARP00000123685;
ENSDARG00000094106	101883958	zf-C2H2	ENSDARP00000120385;
ENSDARG00000095604	101883642	zf-C2H2	ENSDARP00000120454;
ENSDARG00000008906	567583	zf-C2H2	ENSDARP00000120483;ENSDARP00000091882;
ENSDARG00000095664	\N	zf-C2H2	ENSDARP00000120513;
ENSDARG00000094592	\N	zf-C2H2	ENSDARP00000120528;
ENSDARG00000041910	101882368	zf-C2H2	ENSDARP00000120545;ENSDARP00000061412;
ENSDARG00000095221	\N	zf-C2H2	ENSDARP00000120576;
ENSDARG00000095440	\N	zf-C2H2	ENSDARP00000120626;ENSDARP00000125385;
ENSDARG00000093455	100150691	zf-C2H2	ENSDARP00000120634;
ENSDARG00000095088	\N	zf-C2H2	ENSDARP00000120658;
ENSDARG00000035151	555453	zf-C2H2	ENSDARP00000120726;ENSDARP00000050912;
ENSDARG00000092342	\N	zf-C2H2	ENSDARP00000120735;
ENSDARG00000095605	100535113	zf-C2H2	ENSDARP00000120791;
ENSDARG00000093810	\N	zf-C2H2	ENSDARP00000120831;
ENSDARG00000095198	\N	zf-C2H2	ENSDARP00000120862;ENSDARP00000125487;
ENSDARG00000052894	559908	zf-C2H2	ENSDARP00000120865;ENSDARP00000078470;
ENSDARG00000092246	\N	zf-C2H2	ENSDARP00000120881;
ENSDARG00000092027	\N	zf-C2H2	ENSDARP00000120893;
ENSDARG00000094384	101884467	zf-C2H2	ENSDARP00000120904;
ENSDARG00000095732	\N	zf-C2H2	ENSDARP00000120921;
ENSDARG00000078434	565874	zf-C2H2	ENSDARP00000120955;ENSDARP00000098395;
ENSDARG00000035910	503523	zf-C2H2	ENSDARP00000120960;ENSDARP00000104841;
ENSDARG00000093672	\N	zf-C2H2	ENSDARP00000121045;ENSDARP00000122961;
ENSDARG00000095178	\N	zf-C2H2	ENSDARP00000121076;
ENSDARG00000094216	101882201	zf-C2H2	ENSDARP00000121095;
ENSDARG00000059109	407709	zf-C2H2	ENSDARP00000121117;ENSDARP00000076570;
ENSDARG00000094817	\N	zf-C2H2	ENSDARP00000121139;
ENSDARG00000095423	\N	zf-C2H2	ENSDARP00000121221;
ENSDARG00000091955	\N	zf-C2H2	ENSDARP00000121346;
ENSDARG00000095725	\N	zf-C2H2	ENSDARP00000121348;ENSDARP00000125302;
ENSDARG00000007990	568416	zf-C2H2	ENSDARP00000121364;
ENSDARG00000092994	101885821	zf-C2H2	ENSDARP00000121502;ENSDARP00000127963;
ENSDARG00000091869	334070	zf-C2H2	ENSDARP00000121622;
ENSDARG00000094309	793732	zf-C2H2	ENSDARP00000121636;
ENSDARG00000092436	100151294	zf-C2H2	ENSDARP00000121725;
ENSDARG00000094514	570117	zf-C2H2	ENSDARP00000121731;
ENSDARG00000092434	\N	zf-C2H2	ENSDARP00000121732;
ENSDARG00000093903	\N	zf-C2H2	ENSDARP00000121769;
ENSDARG00000095114	\N	zf-C2H2	ENSDARP00000121797;
ENSDARG00000095181	\N	zf-C2H2	ENSDARP00000121860;
ENSDARG00000092471	100537989	zf-C2H2	ENSDARP00000121872;ENSDARP00000128762;
ENSDARG00000079539	567932	zf-C2H2	ENSDARP00000121962;ENSDARP00000056849;
ENSDARG00000092784	\N	zf-C2H2	ENSDARP00000121975;
ENSDARG00000094479	\N	zf-C2H2	ENSDARP00000121976;
ENSDARG00000092699	\N	zf-C2H2	ENSDARP00000121998;
ENSDARG00000092906	\N	zf-C2H2	ENSDARP00000122002;
ENSDARG00000092015	\N	zf-C2H2	ENSDARP00000122008;
ENSDARG00000092241	\N	zf-C2H2	ENSDARP00000122016;ENSDARP00000125289;
ENSDARG00000092149	\N	zf-C2H2	ENSDARP00000122021;
ENSDARG00000095030	\N	zf-C2H2	ENSDARP00000122201;
ENSDARG00000093500	\N	zf-C2H2	ENSDARP00000122222;ENSDARP00000125124;
ENSDARG00000092190	\N	zf-C2H2	ENSDARP00000122300;
ENSDARG00000092938	\N	zf-C2H2	ENSDARP00000122420;
ENSDARG00000057238	559794	zf-C2H2	ENSDARP00000122447;ENSDARP00000074301;
ENSDARG00000095738	101883642	zf-C2H2	ENSDARP00000122454;
ENSDARG00000094177	\N	zf-C2H2	ENSDARP00000122464;ENSDARP00000125542;
ENSDARG00000093254	\N	zf-C2H2	ENSDARP00000122473;
ENSDARG00000092017	\N	zf-C2H2	ENSDARP00000122474;
ENSDARG00000040022	570186	zf-C2H2	ENSDARP00000122537;ENSDARP00000125932;ENSDARP00000125955;
ENSDARG00000094013	\N	zf-C2H2	ENSDARP00000122560;ENSDARP00000114743;
ENSDARG00000093638	\N	zf-C2H2	ENSDARP00000122620;
ENSDARG00000041581	393954	zf-C2H2	ENSDARP00000122626;ENSDARP00000090890;ENSDARP00000009795;
ENSDARG00000092293	\N	zf-C2H2	ENSDARP00000122653;ENSDARP00000126388;
ENSDARG00000093144	100536867	zf-C2H2	ENSDARP00000122671;
ENSDARG00000094292	\N	zf-C2H2	ENSDARP00000122689;
ENSDARG00000068366	563659	zf-C2H2	ENSDARP00000122719;ENSDARP00000089602;
ENSDARG00000097261	\N	zf-C2H2	ENSDARP00000122733;
ENSDARG00000095455	\N	zf-C2H2	ENSDARP00000122759;
ENSDARG00000094285	\N	zf-C2H2	ENSDARP00000122817;
ENSDARG00000053792	559922	zf-C2H2	ENSDARP00000122835;
ENSDARG00000094563	\N	zf-C2H2	ENSDARP00000122932;ENSDARP00000116488;ENSDARP00000113907;ENSDARP00000119782;
ENSDARG00000095269	100006019	zf-C2H2	ENSDARP00000122945;
ENSDARG00000093968	\N	zf-C2H2	ENSDARP00000123086;
ENSDARG00000095372	\N	zf-C2H2	ENSDARP00000123145;
ENSDARG00000093820	\N	zf-C2H2	ENSDARP00000123196;
ENSDARG00000093134	\N	zf-C2H2	ENSDARP00000123203;
ENSDARG00000019299	100006039	zf-C2H2	ENSDARP00000123366;ENSDARP00000095474;ENSDARP00000111304;
ENSDARG00000092760	100535074	zf-C2H2	ENSDARP00000123379;
ENSDARG00000093283	\N	zf-C2H2	ENSDARP00000123387;
ENSDARG00000093160	\N	zf-C2H2	ENSDARP00000123420;
ENSDARG00000094203	\N	zf-C2H2	ENSDARP00000123453;
ENSDARG00000092048	\N	zf-C2H2	ENSDARP00000123458;
ENSDARG00000091878	100538196	zf-C2H2	ENSDARP00000123467;
ENSDARG00000094558	\N	zf-C2H2	ENSDARP00000123486;ENSDARP00000125480;
ENSDARG00000093967	101884000	zf-C2H2	ENSDARP00000123535;
ENSDARG00000094813	563477	zf-C2H2	ENSDARP00000123557;
ENSDARG00000095668	\N	zf-C2H2	ENSDARP00000123571;ENSDARP00000118313;
ENSDARG00000008218	402951	zf-C2H2	ENSDARP00000123606;ENSDARP00000112663;ENSDARP00000120874;ENSDARP00000120027;ENSDARP00000002159;ENSDARP00000069851;
ENSDARG00000095599	\N	zf-C2H2	ENSDARP00000123667;
ENSDARG00000021086	550421	zf-C2H2	ENSDARP00000123887;ENSDARP00000007006;
ENSDARG00000040116	569695	zf-C2H2	ENSDARP00000123892;ENSDARP00000058673;
ENSDARG00000025346	393402	zf-C2H2	ENSDARP00000124096;
ENSDARG00000076472	792456	zf-C2H2	ENSDARP00000124196;
ENSDARG00000068580	\N	zf-C2H2	ENSDARP00000124282;ENSDARP00000090000;
ENSDARG00000087536	101884678	zf-C2H2	ENSDARP00000124312;ENSDARP00000123996;
ENSDARG00000095890	\N	zf-C2H2	ENSDARP00000124331;
ENSDARG00000040432	117509	zf-C2H2	ENSDARP00000124344;ENSDARP00000059187;
ENSDARG00000074453	560346	zf-C2H2	ENSDARP00000124535;ENSDARP00000099445;
ENSDARG00000027978	406394	zf-C2H2	ENSDARP00000124590;ENSDARP00000030733;ENSDARP00000127163;
ENSDARG00000090836	101882796	zf-C2H2	ENSDARP00000124764;
ENSDARG00000087453	100149889	zf-C2H2	ENSDARP00000125014;ENSDARP00000106668;
ENSDARG00000093831	\N	zf-C2H2	ENSDARP00000125114;ENSDARP00000105975;
ENSDARG00000095997	\N	zf-C2H2	ENSDARP00000125119;
ENSDARG00000074193	\N	zf-C2H2	ENSDARP00000125123;ENSDARP00000097685;
ENSDARG00000086296	100126111	zf-C2H2	ENSDARP00000125125;ENSDARP00000107752;
ENSDARG00000096179	\N	zf-C2H2	ENSDARP00000125130;
ENSDARG00000096008	\N	zf-C2H2	ENSDARP00000125131;
ENSDARG00000089658	\N	zf-C2H2	ENSDARP00000125134;ENSDARP00000099296;
ENSDARG00000093478	\N	zf-C2H2	ENSDARP00000125140;ENSDARP00000113180;
ENSDARG00000091753	563697	zf-C2H2	ENSDARP00000125142;ENSDARP00000106514;
ENSDARG00000076670	\N	zf-C2H2	ENSDARP00000125147;ENSDARP00000100774;
ENSDARG00000078017	\N	zf-C2H2	ENSDARP00000125148;ENSDARP00000103827;
ENSDARG00000091991	\N	zf-C2H2	ENSDARP00000125152;ENSDARP00000115353;
ENSDARG00000095336	\N	zf-C2H2	ENSDARP00000125153;ENSDARP00000118286;
ENSDARG00000094888	\N	zf-C2H2	ENSDARP00000125154;ENSDARP00000123229;
ENSDARG00000089708	\N	zf-C2H2	ENSDARP00000125156;ENSDARP00000108942;
ENSDARG00000096041	100333435	zf-C2H2	ENSDARP00000125158;
ENSDARG00000086943	100141494	zf-C2H2	ENSDARP00000125168;ENSDARP00000109855;
ENSDARG00000090252	\N	zf-C2H2	ENSDARP00000125169;ENSDARP00000110063;
ENSDARG00000088321	\N	zf-C2H2	ENSDARP00000125170;ENSDARP00000112140;
ENSDARG00000092325	\N	zf-C2H2	ENSDARP00000125171;ENSDARP00000114809;
ENSDARG00000086182	\N	zf-C2H2	ENSDARP00000125172;ENSDARP00000111126;
ENSDARG00000087358	\N	zf-C2H2	ENSDARP00000125173;ENSDARP00000110004;
ENSDARG00000096165	\N	zf-C2H2	ENSDARP00000125174;ENSDARP00000129622;
ENSDARG00000096210	\N	zf-C2H2	ENSDARP00000125176;
ENSDARG00000096206	\N	zf-C2H2	ENSDARP00000125181;
ENSDARG00000096029	\N	zf-C2H2	ENSDARP00000125187;
ENSDARG00000096176	\N	zf-C2H2	ENSDARP00000125189;
ENSDARG00000094506	\N	zf-C2H2	ENSDARP00000125190;ENSDARP00000114358;
ENSDARG00000091214	100533191	zf-C2H2	ENSDARP00000125199;ENSDARP00000108756;
ENSDARG00000096186	\N	zf-C2H2	ENSDARP00000125200;
ENSDARG00000093424	\N	zf-C2H2	ENSDARP00000125204;ENSDARP00000119196;
ENSDARG00000096075	\N	zf-C2H2	ENSDARP00000125209;
ENSDARG00000096058	561920	zf-C2H2	ENSDARP00000125212;
ENSDARG00000086791	\N	zf-C2H2	ENSDARP00000125216;ENSDARP00000109812;
ENSDARG00000096164	\N	zf-C2H2	ENSDARP00000125220;
ENSDARG00000088392	565962	zf-C2H2	ENSDARP00000125227;ENSDARP00000107855;
ENSDARG00000087168	\N	zf-C2H2	ENSDARP00000125228;ENSDARP00000110055;
ENSDARG00000094147	\N	zf-C2H2	ENSDARP00000125236;ENSDARP00000116030;
ENSDARG00000090233	\N	zf-C2H2	ENSDARP00000125240;ENSDARP00000110360;
ENSDARG00000096113	\N	zf-C2H2	ENSDARP00000125245;
ENSDARG00000096001	\N	zf-C2H2	ENSDARP00000125246;
ENSDARG00000096000	\N	zf-C2H2	ENSDARP00000125255;
ENSDARG00000092968	\N	zf-C2H2	ENSDARP00000125256;ENSDARP00000121247;
ENSDARG00000092861	\N	zf-C2H2	ENSDARP00000125257;ENSDARP00000121678;
ENSDARG00000073760	100141335	zf-C2H2	ENSDARP00000125261;ENSDARP00000099557;
ENSDARG00000096216	\N	zf-C2H2	ENSDARP00000125267;
ENSDARG00000096222	\N	zf-C2H2	ENSDARP00000125269;
ENSDARG00000096051	\N	zf-C2H2	ENSDARP00000125272;
ENSDARG00000094017	100126111	zf-C2H2	ENSDARP00000125278;ENSDARP00000113710;
ENSDARG00000094278	\N	zf-C2H2	ENSDARP00000125280;ENSDARP00000113918;
ENSDARG00000094222	\N	zf-C2H2	ENSDARP00000125283;ENSDARP00000118333;
ENSDARG00000094308	\N	zf-C2H2	ENSDARP00000125285;ENSDARP00000116114;
ENSDARG00000096199	\N	zf-C2H2	ENSDARP00000125292;
ENSDARG00000096006	\N	zf-C2H2	ENSDARP00000125294;
ENSDARG00000095993	\N	zf-C2H2	ENSDARP00000125295;
ENSDARG00000096120	\N	zf-C2H2	ENSDARP00000125298;
ENSDARG00000094726	\N	zf-C2H2	ENSDARP00000125303;ENSDARP00000123060;
ENSDARG00000095257	\N	zf-C2H2	ENSDARP00000125312;ENSDARP00000121260;
ENSDARG00000096013	\N	zf-C2H2	ENSDARP00000125313;
ENSDARG00000076255	\N	zf-C2H2	ENSDARP00000125316;ENSDARP00000093145;
ENSDARG00000093041	100537831	zf-C2H2	ENSDARP00000125318;ENSDARP00000121439;
ENSDARG00000093140	\N	zf-C2H2	ENSDARP00000125319;ENSDARP00000120569;
ENSDARG00000096140	\N	zf-C2H2	ENSDARP00000125327;
ENSDARG00000096152	\N	zf-C2H2	ENSDARP00000125329;
ENSDARG00000090840	100148954	zf-C2H2	ENSDARP00000125332;ENSDARP00000105447;
ENSDARG00000092586	\N	zf-C2H2	ENSDARP00000125336;ENSDARP00000123664;
ENSDARG00000095332	558690	zf-C2H2	ENSDARP00000125338;ENSDARP00000125271;ENSDARP00000101148;
ENSDARG00000091477	\N	zf-C2H2	ENSDARP00000125339;ENSDARP00000109074;
ENSDARG00000096056	\N	zf-C2H2	ENSDARP00000125341;
ENSDARG00000096007	\N	zf-C2H2	ENSDARP00000125342;
ENSDARG00000096130	\N	zf-C2H2	ENSDARP00000125350;
ENSDARG00000094903	\N	zf-C2H2	ENSDARP00000125353;ENSDARP00000114290;
ENSDARG00000095985	\N	zf-C2H2	ENSDARP00000125364;
ENSDARG00000096143	\N	zf-C2H2	ENSDARP00000125366;ENSDARP00000129816;
ENSDARG00000096173	\N	zf-C2H2	ENSDARP00000125375;
ENSDARG00000095201	\N	zf-C2H2	ENSDARP00000125384;ENSDARP00000113227;
ENSDARG00000074164	100005493	zf-C2H2	ENSDARP00000125390;ENSDARP00000104424;
ENSDARG00000090661	\N	zf-C2H2	ENSDARP00000125395;ENSDARP00000105966;
ENSDARG00000090316	\N	zf-C2H2	ENSDARP00000125401;ENSDARP00000111481;
ENSDARG00000096094	\N	zf-C2H2	ENSDARP00000125403;
ENSDARG00000096182	\N	zf-C2H2	ENSDARP00000125408;
ENSDARG00000096221	\N	zf-C2H2	ENSDARP00000125412;
ENSDARG00000096141	794762	zf-C2H2	ENSDARP00000125413;
ENSDARG00000096035	100151113	zf-C2H2	ENSDARP00000125414;
ENSDARG00000094039	\N	zf-C2H2	ENSDARP00000125419;ENSDARP00000121779;
ENSDARG00000087562	\N	zf-C2H2	ENSDARP00000125431;ENSDARP00000106444;
ENSDARG00000096139	\N	zf-C2H2	ENSDARP00000125436;
ENSDARG00000096040	101886111	zf-C2H2	ENSDARP00000125438;
ENSDARG00000087070	\N	zf-C2H2	ENSDARP00000125443;ENSDARP00000105404;
ENSDARG00000093165	\N	zf-C2H2	ENSDARP00000125444;ENSDARP00000120669;
ENSDARG00000096213	\N	zf-C2H2	ENSDARP00000125452;
ENSDARG00000096082	\N	zf-C2H2	ENSDARP00000125460;
ENSDARG00000092329	\N	zf-C2H2	ENSDARP00000125463;ENSDARP00000118546;
ENSDARG00000074298	\N	zf-C2H2	ENSDARP00000125464;ENSDARP00000100218;
ENSDARG00000096012	\N	zf-C2H2	ENSDARP00000125467;
ENSDARG00000096128	\N	zf-C2H2	ENSDARP00000125471;
ENSDARG00000095031	\N	zf-C2H2	ENSDARP00000125472;ENSDARP00000119361;
ENSDARG00000096002	\N	zf-C2H2	ENSDARP00000125474;
ENSDARG00000096167	\N	zf-C2H2	ENSDARP00000125479;
ENSDARG00000088014	\N	zf-C2H2	ENSDARP00000125483;ENSDARP00000109542;
ENSDARG00000096157	100536203	zf-C2H2	ENSDARP00000125485;
ENSDARG00000096189	\N	zf-C2H2	ENSDARP00000125494;
ENSDARG00000095521	\N	zf-C2H2	ENSDARP00000125497;ENSDARP00000120987;
ENSDARG00000091971	\N	zf-C2H2	ENSDARP00000125500;ENSDARP00000125503;
ENSDARG00000096204	\N	zf-C2H2	ENSDARP00000125505;
ENSDARG00000096107	\N	zf-C2H2	ENSDARP00000125506;
ENSDARG00000096032	101882075	zf-C2H2	ENSDARP00000125511;
ENSDARG00000091523	101884126	zf-C2H2	ENSDARP00000125523;
ENSDARG00000096172	100330526	zf-C2H2	ENSDARP00000125531;
ENSDARG00000094789	\N	zf-C2H2	ENSDARP00000125534;ENSDARP00000114900;
ENSDARG00000096030	\N	zf-C2H2	ENSDARP00000125543;
ENSDARG00000093994	\N	zf-C2H2	ENSDARP00000125546;ENSDARP00000116879;ENSDARP00000116035;
ENSDARG00000095244	\N	zf-C2H2	ENSDARP00000125548;ENSDARP00000119645;
ENSDARG00000075545	336271	zf-C2H2	ENSDARP00000125564;ENSDARP00000125596;ENSDARP00000125650;ENSDARP00000125118;ENSDARP00000126257;
ENSDARG00000096223	\N	zf-C2H2	ENSDARP00000125571;
ENSDARG00000096192	100150830	zf-C2H2	ENSDARP00000125577;
ENSDARG00000096019	\N	zf-C2H2	ENSDARP00000125578;
ENSDARG00000089875	100149306	zf-C2H2	ENSDARP00000125583;ENSDARP00000105048;
ENSDARG00000096209	\N	zf-C2H2	ENSDARP00000125586;
ENSDARG00000090622	\N	zf-C2H2	ENSDARP00000125590;ENSDARP00000108670;
ENSDARG00000093721	\N	zf-C2H2	ENSDARP00000125594;ENSDARP00000116347;
ENSDARG00000096226	\N	zf-C2H2	ENSDARP00000125595;
ENSDARG00000093454	\N	zf-C2H2	ENSDARP00000125605;ENSDARP00000113800;
ENSDARG00000096076	\N	zf-C2H2	ENSDARP00000125606;
ENSDARG00000094902	101886281	zf-C2H2	ENSDARP00000125609;ENSDARP00000115783;
ENSDARG00000096166	\N	zf-C2H2	ENSDARP00000125612;
ENSDARG00000087362	\N	zf-C2H2	ENSDARP00000125614;ENSDARP00000110999;
ENSDARG00000018757	562670	zf-C2H2	ENSDARP00000125727;
ENSDARG00000075457	\N	zf-C2H2	ENSDARP00000125754;ENSDARP00000100007;
ENSDARG00000071097	560465	zf-C2H2	ENSDARP00000125813;ENSDARP00000095676;
ENSDARG00000089953	\N	zf-C2H2	ENSDARP00000126007;ENSDARP00000107092;
ENSDARG00000096231	\N	zf-C2H2	ENSDARP00000126069;
ENSDARG00000087900	101886793	zf-C2H2	ENSDARP00000126126;ENSDARP00000105644;
ENSDARG00000052351	326091	zf-C2H2	ENSDARP00000126156;ENSDARP00000058027;
ENSDARG00000089503	100005030	zf-C2H2	ENSDARP00000126157;ENSDARP00000110632;
ENSDARG00000093110	\N	zf-C2H2	ENSDARP00000126251;ENSDARP00000119500;
ENSDARG00000087674	101883863	zf-C2H2	ENSDARP00000126255;ENSDARP00000106533;
ENSDARG00000007812	322961	zf-C2H2	ENSDARP00000126293;ENSDARP00000126014;ENSDARP00000109446;ENSDARP00000017607;
ENSDARG00000092879	100333986	zf-C2H2	ENSDARP00000126351;ENSDARP00000119667;
ENSDARG00000086605	\N	zf-C2H2	ENSDARP00000126360;ENSDARP00000109912;
ENSDARG00000093665	\N	zf-C2H2	ENSDARP00000126380;ENSDARP00000118253;
ENSDARG00000071055	101885988	zf-C2H2	ENSDARP00000126403;ENSDARP00000126361;
ENSDARG00000090116	\N	zf-C2H2	ENSDARP00000126410;ENSDARP00000102356;
ENSDARG00000073915	567150	zf-C2H2	ENSDARP00000126411;ENSDARP00000100641;
ENSDARG00000096500	\N	zf-C2H2	ENSDARP00000126437;
ENSDARG00000097092	\N	zf-C2H2	ENSDARP00000126455;
ENSDARG00000074032	798067	zf-C2H2	ENSDARP00000126457;ENSDARP00000103357;
ENSDARG00000096470	\N	zf-C2H2	ENSDARP00000126467;
ENSDARG00000086041	100141363	zf-C2H2	ENSDARP00000126477;ENSDARP00000108015;
ENSDARG00000096497	101885132	zf-C2H2	ENSDARP00000126525;
ENSDARG00000079159	100007972	zf-C2H2	ENSDARP00000126552;ENSDARP00000099325;
ENSDARG00000092617	\N	zf-C2H2	ENSDARP00000126578;ENSDARP00000117200;
ENSDARG00000086021	100150608	zf-C2H2	ENSDARP00000126608;ENSDARP00000111293;
ENSDARG00000019961	568216	zf-C2H2	ENSDARP00000126626;ENSDARP00000003005;
ENSDARG00000096614	794268	zf-C2H2	ENSDARP00000126628;
ENSDARG00000052086	101882321	zf-C2H2	ENSDARP00000126666;
ENSDARG00000023499	572225	zf-C2H2	ENSDARP00000126768;
